n ale cresc desc
10	0.000364672	0.000364672	0.000729345
100	0.008387457	0.004011395	0.00437606
1000	0.106848905	0.026621078	0.028809112
10000	1.26541195	0.36503697	0.34935606
100000	16.92661705	4.128090415	4.274324007
500000	76.8192576	24.2226104	23.95822310
1000000	158.2706948	44.25480675	46.17079500
